country_name,country_code,indicator_name,indicator_code, debt 
Pakistan,PAK,,DT.INT.MLAT.CD," 475,235,487.10 "
Pakistan,PAK,,DT.AMT.PROP.CD," 53,000,000.00 "
Pakistan,PAK,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Pakistan,PAK,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 3,021,637,743.00 "
Pakistan,PAK,,yes," 46,666,666.70 "
Pakistan,PAK,,DT.INT.PRVT.CD," 556,830,000.00 "
Djibouti,DJI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 83,185,188.30 "
Algeria,DZA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 75,420,000.00 "
Papua New Guinea,PNG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 601,895,761.50 "
Papua New Guinea,PNG,,DT.INT.DLXF.CD," 551,188,611.70 "
Papua New Guinea,PNG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 474,262,000.00 "
Papua New Guinea,PNG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,
Papua New Guinea,PNG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 272,745,704.40 "
Papua New Guinea,PNG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 17,727,088.60 "
Papua New Guinea,PNG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 5,617,161.40 "
Papua New Guinea,PNG,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 27,030,914.80 "
Papua New Guinea,PNG,,DT.INT.PCBK.CD," 24,544,600.80 "
Papua New Guinea,,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 78,345,326.00 "
Papua New Guinea,PNG,"PPG, multilateral (DIS, current US$)",yes," 302,119,142.30 "
Papua New Guinea,PNG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 34,654,922.30 "
Papua New Guinea,PNG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 5,617,161.40 "
Papua New Guinea,PNG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,
Papua New Guinea,,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 24,544,600.80 "
Togo,TGO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 73,812,591.80 "
Cabo Verde,CPV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 67,728,445.90 "
Paraguay,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 477,257,251.50 "
Paraguay,PRY,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 393,918,250.50 "
,PRY,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 181,087,000.00 "
Paraguay,PRY,"PPG, bilateral (AMT, current US$)",yes," 58,314,162.70 "
Paraguay,PRY,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 132,431,540.40 "
Paraguay,PRY,,DT.INT.BLAT.CD," 5,158,922.30 "
Paraguay,PRY,,DT.AMT.PBND.CD, -   
Paraguay,PRY,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 150,500,000.00 "
Paraguay,PRY,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 19,355,000.00 "
Paraguay,PRY,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 411,000.00 "
Paraguay,PRY,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 207,662,030.90 "
Paraguay,PRY,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 344,825,711.10 "
Paraguay,PRY,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
Paraguay,,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 19,355,000.00 "
Paraguay,PRY,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 150,911,000.00 "
Haiti,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 61,444,338.40 "
Guyana,GUY,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 50,700,533.30 "
Peru,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,701,637,273.00 "
Peru,PER,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 2,592,895,979.00 "
Peru,PER,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 1,618,289,000.00 "
Peru,PER,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 114,574,694.70 "
,PER,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 123,873,090.20 "
Peru,,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 20,175,359.10 "
Peru,PER,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 395,741,000.00 "
Peru,PER,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 834,211,575.00 "
Peru,PER,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Peru,,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 1,577,764,183.00 "
Peru,,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 120,220,045.20 "
,PER,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,
Peru,PER,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 834,211,575.00 "
Fiji,FJI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 46,532,508.50 "
Lesotho,LSO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 45,422,961.60 "
Philippines,PHL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,599,376,586.00 "
Philippines,PHL,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,835,490,244.00 "
Philippines,PHL,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 690,769,000.00 "
Philippines,PHL,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 670,475,417.90 "
Philippines,PHL,,yes," 544,148,527.80 "
Philippines,PHL,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
Philippines,PHL,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 903,941,000.00 "
Philippines,PHL,,DT.INT.PBND.CD," 767,514,405.90 "
Philippines,PHL,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 215,119,588.10 "
Philippines,PHL,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 162,804,936.20 "
Philippines,PHL,,DT.INT.PCBK.CD," 16,718,030.90 "
Philippines,PHL,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 739,056,427.30 "
Philippines,PHL,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 851,399,752.40 "
Philippines,PHL,,DT.INT.MLAT.CD," 254,559,486.90 "
,PHL,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 50,941,024.50 "
Philippines,PHL,,DT.DIS.PROP.CD," 41,023,369.90 "
Philippines,PHL,"PPG, other private creditors (INT, current US$)",yes," 1,691,327.70 "
Philippines,PHL,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 1,170,001,613.00 "
Philippines,PHL,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 203,828,306.10 "
Philippines,PHL,"PPG, private creditors (INT, current US$)",yes," 785,923,764.50 "
Maldives,MDV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 44,834,410.20 "
,SWZ,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 39,716,640.10 "
Romania,ROU,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,381,014,186.00 "
Romania,ROU,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 2,906,875,295.00 "
Romania,ROU,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 1,790,450,000.00 "
Romania,ROU,,yes," 46,961,486.30 "
Romania,ROU,"PPG, bilateral (DIS, current US$)",yes," 115,066,917.80 "
Romania,ROU,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 8,014,478.40 "
Romania,ROU,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 1,798,950,000.00 "
Romania,ROU,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 917,027,107.30 "
,ROU,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 68,977,772.60 "
Romania,ROU,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 1,001,655.40 "
Romania,ROU,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 7,130,421.70 "
Romania,ROU,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 1,798,305,096.00 "
Romania,ROU,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 1,264,945,613.00 "
Romania,ROU,"PPG, multilateral (INT, current US$)",yes," 184,253,287.20 "
Romania,ROU,"PPG, private creditors (AMT, current US$)",yes," 1,867,927,773.00 "
Romania,ROU,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 1,001,655.40 "
Romania,ROU,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 924,157,529.00 "
Guinea,GIN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 38,651,781.90 "
Grenada,GRD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 34,363,519.00 "
Russian Federation,RUS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 33,043,274.40 "
,RUS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,
Russian Federation,RUS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,
Russian Federation,RUS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,
Russian Federation,RUS,,DT.INT.BLAT.CD," 11,030,000.00 "
Russian Federation,RUS,,DT.AMT.PBND.CD," 1,500,000,000.00 "
Russian Federation,RUS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,
Russian Federation,RUS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 22,077,398,848.00 "
Russian Federation,RUS,"PPG, commercial banks (INT, current US$)",yes," 4,228,747,125.00 "
Russian Federation,,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 141,669,500.00 "
Russian Federation,RUS,,DT.DIS.MLAT.CD," 33,043,274.40 "
Russian Federation,RUS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
Russian Federation,RUS,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 614,288.30 "
Russian Federation,RUS,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Russian Federation,RUS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 23,578,013,136.00 "
Russian Federation,,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 6,341,914,863.00 "
Somalia,SOM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 32,985,034.30 "
Sierra Leone,SLE,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 32,899,920.50 "
Rwanda,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 327,248,280.20 "
Rwanda,RWA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 54,069,081.60 "
Rwanda,RWA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 8,604,526.00 "
Rwanda,RWA,,DT.DIS.BLAT.CD," 69,086,251.90 "
Rwanda,RWA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 7,310,975.70 "
Rwanda,RWA,"PPG, bonds (AMT, current US$)",yes, -   
Rwanda,RWA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,
Rwanda,RWA,"PPG, multilateral (AMT, current US$)",yes," 31,090,382.50 "
Rwanda,RWA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 258,162,028.30 "
Rwanda,RWA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
Rwanda,RWA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, -   
Rwanda,RWA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 26,500,000.00 "
Rwanda,RWA,,yes," 39,694,908.50 "
,WSM,"Disbursements on external debt, long-term (DIS, current US$)",yes," 10,815,581.10 "
Samoa,WSM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 5,117,819.00 "
Samoa,WSM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 11,727,921.80 "
Samoa,WSM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 3,362,614.40 "
Samoa,WSM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 2,965,245.00 "
Samoa,WSM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 9,987,486.60 "
,WSM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 7,452,966.70 "
Samoa,WSM,,DT.INT.MLAT.CD," 2,152,574.00 "
,ERI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 31,110,077.80 "
Sao Tome and Principe,STP,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 10,636,848.50 "
Sao Tome and Principe,STP,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,354,432.70 "
Sao Tome and Principe,STP,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 522,448.70 "
Sao Tome and Principe,,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 1,918.90 "
Sao Tome and Principe,STP,,DT.INT.BLAT.CD," 802,594.20 "
Sao Tome and Principe,STP,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 2,418,947.60 "
Sao Tome and Principe,STP,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 10,634,929.60 "
Sao Tome and Principe,STP,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 551,838.50 "
Solomon Islands,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 30,749,703.90 "
Senegal,SEN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,661,790,102.00 "
Senegal,SEN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 266,493,300.40 "
Senegal,SEN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 132,241,030.20 "
Senegal,SEN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 548,648,509.10 "
Senegal,SEN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 62,856,549.30 "
Senegal,SEN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Senegal,SEN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 140,824,000.00 "
Senegal,SEN,,yes," 98,043,761.10 "
Senegal,SEN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,
Senegal,SEN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 5,561,154.10 "
Senegal,SEN,,DT.AMT.MLAT.CD," 170,437,929.10 "
Senegal,,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 886,747,852.70 "
,SEN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 53,740,046.60 "
Senegal,SEN,,DT.INT.OFFT.CD,
Senegal,SEN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 43,999,835.60 "
,SEN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," 164,594,258.60 "
Senegal,SEN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 3,511,550.40 "
Senegal,SEN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 142,043,596.70 "
Senegal,,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 226,393,739.80 "
Senegal,SEN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 149,896,704.50 "
Turkmenistan,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 29,132,060.90 "
,SRB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,390,127,107.00 "
Serbia,SRB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,087,126,443.00 "
Serbia,SRB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 589,206,331.60 "
,SRB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 328,727,524.60 "
Serbia,SRB,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 703,434,606.40 "
Serbia,SRB,"PPG, bilateral (INT, current US$)",yes,
Serbia,SRB,"PPG, bonds (AMT, current US$)",yes, -   
Serbia,SRB,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 238,124,000.00 "
Serbia,SRB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 6,515,073.80 "
Serbia,SRB,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,
Serbia,SRB,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 621,929.80 "
Serbia,SRB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 715,223,963.70 "
Serbia,SRB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 623,050,701.00 "
,SRB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 92,872,223.30 "
Serbia,SRB,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 27,982,786.40 "
Serbia,SRB,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,
Serbia,SRB,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 9,832,565.50 "
Serbia,SRB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,
Serbia,SRB,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 63,641,799.90 "
Serbia,SRB,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 248,578,495.30 "
Burundi,BDI,"Principal repayments on external debt, long-term (AMT, current US$)",yes," 26,576,610.30 "
Serbia,SRB,,DT.AMT.DPNG.CD,
Sierra Leone,SLE,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 98,339,852.80 "
,SLE,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 7,862,712.90 "
Sierra Leone,SLE,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 8,755,657.70 "
Sierra Leone,SLE,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 32,566,565.00 "
,,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
Sierra Leone,SLE,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 24,144,262.80 "
Sierra Leone,SLE,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 65,773,287.80 "
Sierra Leone,SLE,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 5,126,315.20 "
St. Vincent and the Grenadines,VCT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 26,411,052.20 "
Solomon Islands,SLB,"Disbursements on external debt, long-term (DIS, current US$)",yes," 8,645,249.90 "
Solomon Islands,SLB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 5,410,035.30 "
,SLB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 3,721,000.00 "
Solomon Islands,SLB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 1,207,375.00 "
Solomon Islands,SLB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 284,000.00 "
Solomon Islands,,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 3,952,828.90 "
Solomon Islands,SLB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 8,645,249.90 "
Solomon Islands,SLB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 1,405,035.30 "
,BLZ,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 26,272,000.00 "
Solomon Islands,SLB,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 25,589,500.00 "
Somalia,SOM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 2,456,971.60 "
Somalia,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 4,429,352.40 "
Somalia,SOM,,DT.AMT.BLAT.CD," 8,301,771.40 "
Somalia,SOM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 925,000.00 "
Somalia,SOM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Somalia,SOM,,DT.DIS.MLAT.CD," 2,456,971.60 "
,SOM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 3,504,352.40 "
Somalia,SOM,,DT.INT.OFFT.CD," 4,429,352.40 "
Montenegro,MNE,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 22,165,462.60 "
South Africa,ZAF,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 714,762,584.50 "
South Africa,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 4,872,276,053.00 "
South Africa,ZAF,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 957,111,168.50 "
South Africa,ZAF,,yes," 2,000,000,000.00 "
South Africa,ZAF,"PPG, bonds (INT, current US$)",yes," 3,766,186,000.00 "
South Africa,ZAF,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 398,510,262.90 "
South Africa,ZAF,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 44,117,700.00 "
South Africa,ZAF,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 65,728,818.10 "
South Africa,ZAF,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 346,393,763.90 "
,ZAF,"PPG, multilateral (DIS, current US$)",yes," 251,984,484.50 "
South Africa,ZAF,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 82,716,066.80 "
South Africa,ZAF,"PPG, other private creditors (AMT, current US$)",yes," 43,837,666.70 "
South Africa,ZAF,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 534,000.00 "
South Africa,ZAF,,DT.AMT.PRVT.CD,
South Africa,ZAF,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 44,117,700.00 "
South Africa,ZAF,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 3,832,448,818.00 "
Samoa,WSM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 21,715,408.40 "
Dominica,DMA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 21,394,158.20 "
South Asia,SAS,"Disbursements on external debt, long-term (DIS, current US$)",yes," 29,306,216,065.00 "
South Asia,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 15,931,560,388.00 "
South Asia,SAS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 9,813,113,000.00 "
South Asia,SAS,,DT.AMT.BLAT.CD," 6,437,804,448.00 "
South Asia,,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 17,269,114,041.00 "
South Asia,SAS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 2,004,917,449.00 "
South Asia,SAS,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 4,883,333,333.00 "
South Asia,SAS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 1,515,738,710.00 "
South Asia,SAS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 5,004,801,917.00 "
South Asia,,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 219,553,713.20 "
South Asia,SAS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 676,602,285.20 "
South Asia,SAS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 7,851,739,930.00 "
South Asia,SAS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 11,722,783,311.00 "
South Asia,SAS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 1,915,432,944.00 "
South Asia,SAS,,DT.DIS.OFFT.CD," 28,991,897,352.00 "
South Asia,SAS,"PPG, other private creditors (AMT, current US$)",yes," 207,766,207.60 "
South Asia,SAS,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 5,756,000.00 "
South Asia,SAS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 10,095,901,458.00 "
South Asia,SAS,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 219,553,713.20 "
South Asia,SAS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 2,198,096,995.00 "
St. Lucia,LCA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 20,332,673.80 "
Liberia,LBR,"Principal repayments on external debt, long-term (AMT, current US$)",yes," 15,621,477.10 "
Sri Lanka,LKA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 2,547,120,640.00 "
Sri Lanka,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,
Sri Lanka,LKA,,DT.INT.DPNG.CD," 268,295,000.00 "
Sri Lanka,LKA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 1,075,437,997.00 "
Sri Lanka,LKA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 1,729,975,496.00 "
Sri Lanka,LKA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 270,096,709.90 "
Sri Lanka,LKA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 1,750,000,000.00 "
Sri Lanka,LKA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 571,993,000.00 "
Sri Lanka,LKA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 529,046,985.10 "
Sri Lanka,LKA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 77,491,628.10 "
Sri Lanka,LKA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 48,689,796.20 "
,LKA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 449,771,961.10 "
Sri Lanka,LKA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 739,653,515.90 "
Sri Lanka,LKA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 140,722,675.30 "
